,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_leaf,param_min_impurity_decrease,param_max_features,param_max_depth,param_ccp_alpha,param_bootstrap,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,split5_train_r2,split6_train_r2,split7_train_r2,split8_train_r2,split9_train_r2,mean_train_r2,std_train_r2,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,split5_test_neg_mean_absolute_error,split6_test_neg_mean_absolute_error,split7_test_neg_mean_absolute_error,split8_test_neg_mean_absolute_error,split9_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_train_neg_mean_absolute_error,split1_train_neg_mean_absolute_error,split2_train_neg_mean_absolute_error,split3_train_neg_mean_absolute_error,split4_train_neg_mean_absolute_error,split5_train_neg_mean_absolute_error,split6_train_neg_mean_absolute_error,split7_train_neg_mean_absolute_error,split8_train_neg_mean_absolute_error,split9_train_neg_mean_absolute_error,mean_train_neg_mean_absolute_error,std_train_neg_mean_absolute_error
255,0.875708866,0.023280197,0.088664269,0.007669184,800,2,0,0.4,5,0.1,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'max_features': 0.4, 'max_depth': 5, 'ccp_alpha': 0.1, 'bootstrap': False}",0.829429923,0.767933502,0.527600037,0.566303019,0.624041212,0.609695692,0.284704841,0.57641227,0.539676259,0.656996388,0.598279314,0.139540077,195,0.758018934,0.773198524,0.80077961,0.776094869,0.770221061,0.766131244,0.789385543,0.796119315,0.781417161,0.778746714,0.779011297,0.012673453,-9.173468624,-13.81164641,-20.08684411,-16.72232178,-13.70549486,-15.72643499,-20.5268078,-11.88982496,-18.07056346,-16.13996248,-15.58533695,3.375306698,290,-12.36294454,-11.42363554,-11.30553713,-11.50673513,-11.99757469,-12.58399389,-11.41628867,-11.73906345,-11.31365857,-11.82912498,-11.74785566,0.424719945
256,0.825832963,0.0051412,0.095204878,0.014016244,800,4,0.01,sqrt,12,0.05,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.01, 'max_features': 'sqrt', 'max_depth': 12, 'ccp_alpha': 0.05, 'bootstrap': False}",0.86537894,0.771938618,0.52417341,0.56717867,0.650104887,0.680523623,0.387527595,0.552583044,0.531057025,0.666667913,0.619713373,0.12981325,47,0.772937052,0.767745033,0.795049199,0.79234975,0.781844582,0.787422284,0.795962723,0.794894255,0.795948094,0.788277972,0.787243095,0.009552208,-8.901082216,-15.52071251,-21.63236535,-16.66287535,-13.29737602,-13.33022987,-17.48403368,-13.00313541,-18.89166766,-16.59200054,-15.53154786,3.389991563,283,-12.31582435,-12.36061036,-11.30540933,-11.63772506,-11.97370664,-11.97771192,-11.25444826,-11.88633944,-11.26844296,-11.67596923,-11.76561876,0.387848472
257,1.140278053,0.016687703,0.090179372,0.007227383,800,1,0.05,sqrt,,0,TRUE,"{'n_estimators': 800, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'max_features': 'sqrt', 'max_depth': None, 'ccp_alpha': 0, 'bootstrap': True}",0.893992772,0.842310332,0.5104,0.558482521,0.629715143,0.604057075,0.27495931,0.572201223,0.602350134,0.604072954,0.609254146,0.161674766,120,0.944903017,0.943307262,0.949843072,0.947390919,0.948810281,0.947414793,0.951378835,0.948157808,0.949305749,0.947996435,0.947850817,0.002220448,-5.387814145,-10.07638384,-19.2987722,-14.9285307,-11.75271124,-13.3576466,-17.75813464,-10.17278441,-15.26361428,-16.5346193,-13.45310114,3.97199921,23,-5.67881986,-5.540693991,-4.980061486,-5.402026704,-5.37391326,-5.51919264,-5.018392335,-5.483291345,-5.180095655,-5.297641874,-5.347412915,0.217374821
258,1.526519799,0.219554538,0.11783886,0.02365146,1000,3,0.05,sqrt,13,0.05,TRUE,"{'n_estimators': 1000, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.05, 'max_features': 'sqrt', 'max_depth': 13, 'ccp_alpha': 0.05, 'bootstrap': True}",0.863422292,0.736090373,0.518221237,0.556031308,0.650399854,0.701296453,0.353513943,0.543886273,0.533655087,0.662128833,0.611864565,0.134198401,104,0.74440568,0.736773621,0.767153946,0.762815991,0.755442057,0.754210849,0.768825486,0.768405978,0.765703935,0.757052601,0.758079014,0.010241656,-9.532367621,-17.27958771,-22.28226745,-17.70681045,-13.47819549,-13.20120498,-18.52833258,-13.6793082,-19.21706176,-17.42307008,-16.23282063,3.516405657,342,-13.55261615,-13.38433769,-12.36325982,-12.92458617,-13.2995376,-13.32357759,-12.40686355,-13.00910038,-12.43010505,-13.02638886,-12.97203729,0.415716461
259,1.394882774,0.009323846,0.121488285,0.01461815,1000,2,0.05,0.4,3,0.1,TRUE,"{'n_estimators': 1000, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'max_features': 0.4, 'max_depth': 3, 'ccp_alpha': 0.1, 'bootstrap': True}",0.796339342,0.708645656,0.47562161,0.509508389,0.62594452,0.627126099,0.21655506,0.527108082,0.445517821,0.672340665,0.560470724,0.155317806,399,0.637573511,0.644485027,0.675222504,0.65627126,0.658566497,0.651985963,0.679216067,0.668997567,0.674325601,0.658878701,0.66055227,0.013073688,-13.54029646,-17.21789899,-22.96967235,-20.4703397,-15.59418309,-16.90610699,-22.07780101,-16.5752869,-22.12970334,-16.40137493,-18.38826638,3.082956836,452,-17.1816272,-16.57459449,-15.81007549,-16.20791641,-16.6573736,-17.06993419,-15.48931683,-16.54884625,-15.75316197,-16.54211556,-16.3834962,0.531860498
260,0.805721927,0.01098988,0.086733794,0.005564789,800,1,0.05,log2,5,0.05,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'max_features': 'log2', 'max_depth': 5, 'ccp_alpha': 0.05, 'bootstrap': False}",0.846144175,0.761171385,0.525100802,0.50924494,0.601059113,0.628474132,0.308111838,0.572344509,0.5153828,0.646278738,0.591331243,0.139905426,252,0.746803268,0.757118028,0.787579874,0.749829579,0.766370232,0.756493242,0.780201843,0.777358756,0.770799794,0.772299107,0.766485372,0.012869217,-11.4200463,-15.44620394,-21.4767089,-18.79889302,-15.71366843,-15.44133609,-20.12722618,-14.17080539,-20.3452712,-17.9714077,-17.09115672,3.012415124,388,-14.21643659,-13.53531618,-12.73412649,-13.54998735,-13.61969273,-14.02657415,-12.71001019,-13.52085075,-13.07664318,-13.3355256,-13.43251632,0.466953668
261,0.879494953,0.011551658,0.088228559,0.008018751,800,1,0.05,0.4,5,0.05,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'max_features': 0.4, 'max_depth': 5, 'ccp_alpha': 0.05, 'bootstrap': False}",0.831081413,0.776349304,0.516231295,0.538048278,0.616615726,0.581162496,0.291996237,0.573685479,0.53188894,0.631262315,0.588832148,0.139968516,269,0.78134728,0.791847133,0.818928653,0.787831866,0.785967745,0.787796876,0.811441039,0.812931058,0.799031169,0.804427219,0.798155004,0.012454635,-9.001938271,-13.76893622,-20.05416059,-17.14619459,-13.72065331,-15.91151065,-20.58643117,-12.23405168,-18.34621124,-17.07936005,-15.78494478,3.439893905,306,-11.58832089,-10.89670623,-10.73251866,-11.18634778,-11.50980727,-11.90741882,-10.81975242,-11.26341421,-10.96870992,-11.36106839,-11.22340646,0.357840246
262,1.192086554,0.021506521,0.094852138,0.011849385,800,1,0.1,0.3,7,0.05,TRUE,"{'n_estimators': 800, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_features': 0.3, 'max_depth': 7, 'ccp_alpha': 0.05, 'bootstrap': True}",0.873675004,0.799665539,0.51464862,0.56872884,0.669787402,0.597186314,0.263277177,0.563785039,0.559722769,0.627052839,0.603752954,0.156464796,168,0.852250941,0.860902685,0.879216034,0.858502734,0.862625751,0.857889692,0.877962139,0.876429338,0.869086211,0.869897077,0.86647626,0.008929513,-7.376278376,-12.66204542,-19.6759478,-16.50094745,-12.53857814,-14.69596134,-19.84650656,-11.25498325,-17.11097715,-16.34017762,-14.80024031,3.704356472,208,-9.822474462,-9.196011945,-8.643763058,-9.340968081,-9.490787085,-9.645823686,-8.537919804,-9.153015492,-8.893695588,-9.154535146,-9.187899435,0.39179851
263,1.834129333,0.015240165,0.106636167,0.003535186,1000,2,0.01,,10,0.01,TRUE,"{'n_estimators': 1000, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.01, 'max_features': None, 'max_depth': 10, 'ccp_alpha': 0.01, 'bootstrap': True}",0.853643855,0.803579359,0.46625486,0.533715161,0.702720124,0.51094759,0.270948751,0.554734169,0.569004479,0.667124529,0.593267288,0.161827009,239,0.880116818,0.883933501,0.889860157,0.89079902,0.886619327,0.888966217,0.885320058,0.889624577,0.88997026,0.890356987,0.887556692,0.003318267,-7.149641948,-11.76271199,-19.94240177,-16.12830567,-11.17150531,-15.03375269,-17.8929082,-10.60455385,-15.70498386,-15.03739347,-14.04281588,3.626187058,120,-7.871012547,-7.542260476,-6.904472615,-7.366790514,-7.641821522,-7.439804733,-7.172215885,-7.584392515,-7.334445398,-7.524741044,-7.438195725,0.25297391
264,0.821094847,0.009752176,0.0900702,0.014088438,800,3,0.1,log2,11,0.1,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'max_depth': 11, 'ccp_alpha': 0.1, 'bootstrap': False}",0.874506597,0.792398874,0.530472835,0.568747508,0.62197759,0.689848227,0.398130094,0.560695985,0.542143567,0.66332579,0.624224707,0.130584488,20,0.791082745,0.785405272,0.808512473,0.803393343,0.79758332,0.7983799,0.808834186,0.807758799,0.805542912,0.796867951,0.80033609,0.007500743,-8.857133278,-14.49455496,-21.22279459,-16.58005421,-14.12075003,-13.36008468,-17.61168719,-12.70216007,-18.35177585,-17.02148635,-15.43224812,3.289769524,273,-11.9083665,-11.82023136,-10.91293303,-11.37564258,-11.76119835,-11.96112894,-11.05220339,-11.46316276,-11.08637659,-11.70109578,-11.50423393,0.363800984
265,1.636985397,0.309705645,0.123297143,0.030717282,1000,3,0.1,0.4,,0.01,TRUE,"{'n_estimators': 1000, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_features': 0.4, 'max_depth': None, 'ccp_alpha': 0.01, 'bootstrap': True}",0.854562319,0.778212367,0.510172617,0.562157373,0.723738022,0.654038989,0.331194989,0.554670843,0.528945776,0.664351741,0.616204504,0.14323715,71,0.804507127,0.804521324,0.821319098,0.825498631,0.816108446,0.817675178,0.819561336,0.820328049,0.822989319,0.812543037,0.816505154,0.006890903,-7.601093057,-14.60283854,-21.07104079,-16.13868805,-11.20151109,-13.33615557,-17.87338008,-11.97807234,-17.90368546,-16.02239928,-14.77288642,3.695968721,206,-10.72002551,-10.65219995,-9.57143464,-10.16609015,-10.51576503,-10.45557248,-9.848305965,-10.29583119,-9.812721434,-10.41391069,-10.2451857,0.366657575
266,0.896593618,0.024433751,0.118814921,0.014830819,1000,3,0.1,log2,5,0,FALSE,"{'n_estimators': 1000, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'max_depth': 5, 'ccp_alpha': 0, 'bootstrap': False}",0.83856039,0.727972032,0.515120736,0.526490863,0.585275526,0.664819236,0.344222535,0.555847036,0.487128361,0.659818675,0.590525539,0.131569962,260,0.683747651,0.686067357,0.714589896,0.700479794,0.700850539,0.691719674,0.713907845,0.711041132,0.707723828,0.699318157,0.700944587,0.010522236,-11.89086342,-17.30254015,-22.69507103,-19.49290381,-16.1850597,-15.17616578,-19.70913736,-14.94474394,-21.15202464,-17.97665152,-17.65251613,3.071361196,408,-16.07512909,-15.48882606,-14.75280381,-15.08664268,-15.58102487,-16.03102012,-14.80215671,-15.49790808,-14.95002636,-15.46448362,-15.37300214,0.4447527
267,0.787885857,0.011805389,0.094563556,0.020958882,800,4,0,0.3,3,0.05,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'max_features': 0.3, 'max_depth': 3, 'ccp_alpha': 0.05, 'bootstrap': False}",0.78952106,0.697309535,0.491767914,0.503904662,0.592510793,0.62869996,0.248368208,0.535156886,0.439803823,0.671384531,0.559842737,0.144809429,403,0.624111111,0.63102135,0.660041326,0.643034364,0.646715093,0.638772985,0.66180569,0.657831088,0.659432855,0.644213251,0.646697911,0.012372292,-13.84580915,-17.84405655,-23.02487615,-21.06598106,-16.34043434,-16.95654705,-21.48408132,-16.71527081,-22.94672474,-16.76684028,-18.69906215,3.011103349,474,-17.65618448,-17.07419826,-16.28701172,-16.69739084,-17.09509464,-17.56922738,-16.13905145,-16.90855043,-16.31250109,-16.96563879,-16.87048491,0.492418535
268,1.043077922,0.027881869,0.091311169,0.005988087,800,1,0.05,0.3,,0.1,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'max_features': 0.3, 'max_depth': None, 'ccp_alpha': 0.1, 'bootstrap': False}",0.870457155,0.856811329,0.467643113,0.465965882,0.482872707,0.435029143,0.140564727,0.591415798,0.665153584,0.452784408,0.542869785,0.204926834,434,0.999532878,0.999510254,0.999496438,0.999458143,0.999521945,0.999540386,0.999568384,0.999567008,0.999564476,0.999520129,0.999528004,3.31E-05,-5.602776695,-7.370770009,-18.55151145,-16.3402137,-13.08111462,-14.76511933,-18.49491348,-9.434486602,-13.05068374,-17.87610819,-13.45676978,4.428377233,24,-0.641792012,-0.601041531,-0.628755272,-0.653053695,-0.643032692,-0.625129501,-0.621081141,-0.597784154,-0.596788178,-0.620413068,-0.622887124,0.01873673
269,1.321758366,0.014064683,0.092297363,0.009688529,800,4,0.1,,11,0,TRUE,"{'n_estimators': 800, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'max_features': None, 'max_depth': 11, 'ccp_alpha': 0, 'bootstrap': True}",0.820129442,0.746092009,0.475053877,0.501763058,0.726982921,0.667226272,0.344584785,0.544782768,0.535603484,0.69701066,0.605922927,0.140427545,151,0.802949235,0.799825552,0.812657651,0.817324246,0.810920089,0.813697587,0.811392121,0.814272764,0.819847843,0.809797584,0.811268467,0.005740945,-8.854824051,-14.64598112,-21.11240762,-17.94190955,-11.34031531,-12.60063622,-17.59288208,-12.22149723,-17.16453908,-15.26437221,-14.87393644,3.494201355,220,-10.61786442,-10.64407915,-9.571208355,-10.28685218,-10.46743196,-10.42904988,-9.995779004,-10.36443981,-10.01547947,-10.45927649,-10.28514607,0.315633198
270,1.153000259,0.016197635,0.092567492,0.003804317,800,2,0.05,0.3,13,0,TRUE,"{'n_estimators': 800, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'max_features': 0.3, 'max_depth': 13, 'ccp_alpha': 0, 'bootstrap': True}",0.871027656,0.808478614,0.510511281,0.583908526,0.7042144,0.639749121,0.307431207,0.553971266,0.550394865,0.662942447,0.619262938,0.151014595,51,0.848872177,0.852522935,0.862117701,0.865070568,0.855946774,0.861206644,0.862904277,0.863299836,0.861470402,0.859444145,0.859285546,0.004944747,-6.74680232,-12.82473709,-20.48566592,-14.88239966,-11.15656479,-13.42973183,-17.85903367,-10.91415223,-17.06962225,-15.65631382,-14.10250236,3.764550794,138,-9.18215436,-9.051250463,-8.203085775,-8.600332216,-8.923751327,-8.798860708,-8.409561509,-8.760418916,-8.402674328,-8.70784351,-8.703993311,0.291351128
271,0.922825027,0.01652848,0.094043493,0.008555439,800,1,0.01,log2,11,0.1,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.01, 'max_features': 'log2', 'max_depth': 11, 'ccp_alpha': 0.1, 'bootstrap': False}",0.900717187,0.85175018,0.519586483,0.525656885,0.530394145,0.625462499,0.26906423,0.584555793,0.610354583,0.556145619,0.59736876,0.168230117,204,0.965357262,0.968070859,0.98170115,0.963617111,0.969923483,0.966547263,0.979166132,0.972781937,0.976729442,0.973219453,0.971711409,0.005770444,-5.605969275,-9.409694955,-18.4542356,-16.02919193,-13.33259346,-12.32959549,-18.07790664,-10.02303768,-15.05512571,-17.41113491,-13.57284857,4.026093264,34,-4.149586556,-3.748679347,-3.229838351,-4.121015422,-3.825488088,-4.129470725,-3.092862942,-3.658154165,-3.383462413,-3.652444098,-3.699100211,0.357185116
272,1.063079214,0.015670851,0.119828796,0.016586384,1000,2,0.01,0.5,5,0,FALSE,"{'n_estimators': 1000, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.01, 'max_features': 0.5, 'max_depth': 5, 'ccp_alpha': 0, 'bootstrap': False}",0.824503319,0.752803109,0.522263879,0.567750182,0.583498895,0.565568105,0.267640786,0.58067877,0.564720385,0.665304851,0.589473228,0.140544843,265,0.761047689,0.779014321,0.80770594,0.783272282,0.771568432,0.765283977,0.788162012,0.79970026,0.781864917,0.778791844,0.781641167,0.013634013,-9.078414256,-14.11764529,-20.02283908,-16.59668913,-13.82730274,-16.2457822,-20.66987737,-11.56814515,-17.38411637,-15.74051281,-15.52513244,3.375634973,281,-11.94330331,-10.87622459,-11.0384202,-11.0179703,-11.67132349,-12.53402315,-11.5332423,-11.52438774,-11.13164742,-11.53476582,-11.48053083,0.475854951
273,0.925124574,0.023042438,0.090863013,0.008095035,800,3,0.1,0.3,11,0.01,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_features': 0.3, 'max_depth': 11, 'ccp_alpha': 0.01, 'bootstrap': False}",0.862437158,0.831416894,0.524746369,0.553457185,0.66172985,0.58246706,0.396312705,0.569418041,0.556704464,0.648596093,0.618728582,0.133239115,54,0.870129251,0.870900944,0.874139813,0.88572149,0.876475683,0.877919564,0.872129653,0.87350216,0.877984965,0.8738122,0.875271572,0.004324165,-6.615551773,-10.80548915,-19.51699071,-15.24421279,-12.02567377,-14.12636697,-16.68049837,-10.66791495,-16.17186943,-15.60192758,-13.74564955,3.543420232,50,-8.101629456,-8.124508797,-7.614356029,-7.54218643,-7.892516021,-8.147640931,-7.932017115,-8.085417532,-7.502214554,-7.985468358,-7.892795522,0.237168194
274,1.380346656,0.265492335,0.104772234,0.021846263,800,1,0,0.5,7,0.1,TRUE,"{'n_estimators': 800, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'max_features': 0.5, 'max_depth': 7, 'ccp_alpha': 0.1, 'bootstrap': True}",0.858053048,0.805360732,0.492966906,0.561325931,0.6854131,0.520881335,0.239558116,0.543873084,0.558882659,0.5887145,0.585502941,0.16372424,288,0.860241672,0.867142085,0.890510353,0.867125072,0.86701857,0.863650606,0.882232109,0.884258239,0.876941913,0.875754653,0.873487527,0.009455875,-7.4405214,-12.46717773,-19.50757277,-16.50187283,-12.14118987,-15.72678089,-20.08653581,-11.50172303,-16.64279578,-16.42811955,-14.84442897,3.707328064,216,-9.301668335,-8.856191205,-8.056591271,-8.94990776,-9.125206796,-9.350558843,-8.244524848,-8.807945505,-8.54951856,-8.856127326,-8.809824045,0.40154375
275,0.914272714,0.00491643,0.090528655,0.004859218,800,2,0,0.5,5,0.05,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'max_features': 0.5, 'max_depth': 5, 'ccp_alpha': 0.05, 'bootstrap': False}",0.826572016,0.754882271,0.518586673,0.570660601,0.58614188,0.559434948,0.260281451,0.583177939,0.566834098,0.660704257,0.588727613,0.14277811,271,0.763962281,0.776659058,0.807081107,0.785132762,0.772409318,0.764597647,0.790547026,0.798392559,0.782357754,0.779685138,0.782082465,0.013171068,-9.065021884,-14.05244012,-20.09449448,-16.37033392,-13.84039403,-16.41429941,-20.7098316,-11.5728533,-17.33436054,-15.90709072,-15.536112,3.391811554,284,-11.84372993,-10.96263038,-11.07583603,-10.95381304,-11.66959618,-12.58015262,-11.44513367,-11.66962321,-11.12810924,-11.48848324,-11.48171076,0.47407984
276,0.802617693,0.011057938,0.088583875,0.00952533,800,1,0.1,0.6,3,0,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_features': 0.6, 'max_depth': 3, 'ccp_alpha': 0, 'bootstrap': False}",0.767556808,0.659037349,0.475214723,0.534035988,0.534617015,0.628225847,0.218941257,0.544941469,0.418464051,0.690645193,0.54716797,0.14766576,425,0.645412167,0.644064425,0.675474385,0.677948327,0.660890551,0.647017967,0.681071781,0.670275781,0.677452048,0.655260086,0.663486752,0.013974086,-13.60564104,-18.23580396,-22.39153914,-19.61973015,-16.62953096,-17.22650666,-21.48734659,-15.01625578,-22.15084168,-14.49078721,-18.08539832,3.07061983,429,-16.26877829,-16.16812644,-15.16680755,-14.95390902,-15.86926172,-16.6234234,-14.73109352,-15.93756756,-15.10173646,-16.07560384,-15.68963078,0.613033258
277,1.131583357,0.014828271,0.089423561,0.007844581,800,1,0.05,0.5,12,0.05,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'max_features': 0.5, 'max_depth': 12, 'ccp_alpha': 0.05, 'bootstrap': False}",0.84570071,0.847868144,0.439524742,0.431242653,0.36162391,0.378252757,0.17110076,0.568777086,0.678650971,0.329051525,0.505179326,0.213694334,462,0.996821921,0.99637683,0.998043612,0.994631168,0.994552027,0.996045285,0.997129595,0.997964692,0.997452148,0.993120735,0.996213801,0.001550615,-6.406378404,-7.307166054,-18.86685511,-17.19221877,-14.53927953,-15.62310236,-18.10157889,-9.437061708,-12.41870235,-18.72455544,-13.86168986,4.489241838,72,-1.155752184,-1.179352015,-0.968136806,-1.382042505,-1.311077883,-1.245645057,-1.086936141,-1.008181273,-1.115516265,-1.454334093,-1.190697422,0.149747055
278,1.48739419,0.021047913,0.114046645,0.009054531,1000,3,0.01,0.4,7,0.1,TRUE,"{'n_estimators': 1000, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.01, 'max_features': 0.4, 'max_depth': 7, 'ccp_alpha': 0.1, 'bootstrap': True}",0.846725949,0.762679393,0.507348531,0.561971202,0.714953957,0.669603724,0.328283953,0.53420521,0.515783797,0.680771317,0.612232703,0.143424685,99,0.777886242,0.778400712,0.798334751,0.789250815,0.785712796,0.785920518,0.797072418,0.795376062,0.793870433,0.784960649,0.788678539,0.006986932,-8.448880618,-15.43539954,-20.96222489,-16.72998575,-11.85862428,-13.45772061,-18.73726726,-12.96547052,-18.37311413,-15.43670192,-15.24053895,3.507008351,261,-11.76745244,-11.59189126,-10.74966489,-11.38970699,-11.67059057,-11.71436595,-10.86060759,-11.46827307,-10.96824287,-11.51225097,-11.36930466,0.353854251
279,1.097941422,0.010111112,0.092987466,0.01011016,800,4,0.1,log2,5,0.05,TRUE,"{'n_estimators': 800, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'max_depth': 5, 'ccp_alpha': 0.05, 'bootstrap': True}",0.824648327,0.662645109,0.489591412,0.488748403,0.567424229,0.65724463,0.323564875,0.519349941,0.47681596,0.635288426,0.564532131,0.130405934,377,0.62721456,0.631925071,0.661155196,0.650720833,0.647441854,0.640436922,0.664517993,0.662133215,0.658549831,0.641982701,0.648607818,0.012429062,-13.5493473,-20.23779489,-24.6358686,-21.45847865,-16.24050173,-15.0636963,-19.90815763,-16.45625409,-22.20841241,-19.4247904,-18.9183302,3.314532423,476,-18.06062728,-17.25492889,-16.47735891,-17.02283966,-17.62817048,-17.8193413,-16.59419076,-17.15477959,-16.75947909,-17.38668591,-17.21584019,0.495949286
280,0.780542016,0.010396184,0.088190365,0.008780196,800,2,0.01,sqrt,4,0.01,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.01, 'max_features': 'sqrt', 'max_depth': 4, 'ccp_alpha': 0.01, 'bootstrap': False}",0.824228783,0.722483559,0.515945309,0.509813958,0.588713821,0.64296251,0.310414499,0.555211174,0.478120458,0.648974254,0.579686833,0.13470163,315,0.663442208,0.673232823,0.699462985,0.684491348,0.685471194,0.677696642,0.70241249,0.697634613,0.699516522,0.687784109,0.687114493,0.012258877,-12.81453291,-17.40376473,-22.58501575,-20.29183494,-16.3249157,-16.09717838,-20.48339903,-15.49111911,-21.73551779,-18.09469821,-18.13219766,2.935917789,438,-16.81771525,-16.02257725,-15.3426378,-15.64244891,-16.11566363,-16.5450286,-15.23416755,-15.87097919,-15.29077428,-15.89322198,-15.87752144,0.500710341
281,1.447352147,0.025354982,0.113193941,0.011201706,1000,3,0,0.4,11,0,TRUE,"{'n_estimators': 1000, 'min_samples_leaf': 3, 'min_impurity_decrease': 0, 'max_features': 0.4, 'max_depth': 11, 'ccp_alpha': 0, 'bootstrap': True}",0.860959959,0.775563528,0.513733234,0.566787204,0.716485109,0.665822343,0.333122949,0.550853285,0.526601946,0.663531309,0.617346087,0.143325662,60,0.805285992,0.805939965,0.822124721,0.822628956,0.815639165,0.817712806,0.820216522,0.820449218,0.823095926,0.816090308,0.816918358,0.006164532,-7.545488696,-14.59919655,-20.97864469,-16.18820501,-11.39016651,-13.18183612,-17.74464721,-11.87051968,-17.94276083,-16.14420654,-14.75856718,3.686948746,204,-10.77698678,-10.57432466,-9.645302431,-10.24816034,-10.4686513,-10.3678903,-9.861897565,-10.26561205,-9.810061535,-10.33632672,-10.23552137,0.340593554
282,1.238425684,0.205428699,0.096173263,0.016150619,800,3,0.01,sqrt,,0.1,TRUE,"{'n_estimators': 800, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.01, 'max_features': 'sqrt', 'max_depth': None, 'ccp_alpha': 0.1, 'bootstrap': True}",0.867844436,0.732111155,0.528654266,0.554917754,0.646993391,0.695269826,0.373082445,0.546070024,0.524640879,0.668850312,0.613843449,0.130577299,92,0.740774968,0.738618523,0.764103288,0.76455571,0.753338352,0.756646649,0.770711056,0.769103962,0.763907574,0.757792695,0.757955277,0.010468642,-9.631751517,-17.36668216,-22.2057748,-17.28662146,-13.58626861,-13.09728303,-18.10117676,-13.51359901,-19.44614098,-17.34571272,-16.1581011,3.476712729,336,-13.65746164,-13.43711222,-12.43190564,-12.72610769,-13.39452028,-13.23443306,-12.38629797,-12.86850806,-12.54470438,-13.00458035,-12.96856313,0.426969419
283,1.633369422,0.031368421,0.119998956,0.016343536,1000,1,0.01,0.4,11,0.01,TRUE,"{'n_estimators': 1000, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.01, 'max_features': 0.4, 'max_depth': 11, 'ccp_alpha': 0.01, 'bootstrap': True}",0.878823136,0.831997265,0.476321487,0.576686003,0.654396763,0.530786103,0.25729339,0.555222756,0.593655269,0.579436409,0.593461858,0.165723573,238,0.934198578,0.936645991,0.943976806,0.939419769,0.938160063,0.937203964,0.946484509,0.940446227,0.940599544,0.938856821,0.939599227,0.003384802,-5.782362367,-10.23468661,-19.67829965,-15.00812581,-11.32015631,-14.82042079,-18.25148529,-10.06206622,-15.13907485,-16.33512976,-13.66318077,4.025164721,42,-6.069471348,-5.834741164,-5.231642023,-5.788617866,-5.849128572,-5.939505899,-5.237892321,-5.820864112,-5.535350831,-5.710636971,-5.701785111,0.267735178
