,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_ccp_alpha,param_max_depth,param_max_features,param_min_impurity_decrease,param_min_samples_leaf,param_n_estimators,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,split5_train_r2,split6_train_r2,split7_train_r2,split8_train_r2,split9_train_r2,mean_train_r2,std_train_r2,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,split5_test_neg_mean_absolute_error,split6_test_neg_mean_absolute_error,split7_test_neg_mean_absolute_error,split8_test_neg_mean_absolute_error,split9_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_train_neg_mean_absolute_error,split1_train_neg_mean_absolute_error,split2_train_neg_mean_absolute_error,split3_train_neg_mean_absolute_error,split4_train_neg_mean_absolute_error,split5_train_neg_mean_absolute_error,split6_train_neg_mean_absolute_error,split7_train_neg_mean_absolute_error,split8_train_neg_mean_absolute_error,split9_train_neg_mean_absolute_error,mean_train_neg_mean_absolute_error,std_train_neg_mean_absolute_error
138,1.281479573,0.009910615,0.061582327,0.004738506,TRUE,0.01,10,0.5,0,1,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 10, 'max_features': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'n_estimators': 800}",0.026511712,0.570970742,0.685725941,0.490778943,0.47895209,0.523514622,0.602019254,0.352168258,0.31801295,0.5155364,0.456419091,0.176474636,40,0.916469771,0.901219918,0.903897313,0.911940148,0.908653192,0.907683937,0.902182018,0.912556101,0.901981879,0.907905815,0.907449009,0.004882495,-8.305538732,-6.799300683,-4.87670643,-7.184790605,-7.725588476,-6.919779225,-6.09046398,-10.82595645,-8.888439544,-7.677422387,-7.529398652,1.533226108,26,-3.100881749,-3.239439238,-3.334783233,-3.171449461,-3.200812736,-3.207869879,-3.399224691,-3.050130874,-3.306407754,-3.205299728,-3.221629934,0.099623049
139,1.203060484,0.012901433,0.065499377,0.023097722,TRUE,0.01,10,0.5,0,2,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 10, 'max_features': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'n_estimators': 800}",0.078563459,0.533448278,0.622188407,0.57064864,0.489728425,0.511076561,0.556641585,0.333682444,0.278504478,0.477843375,0.445232565,0.157893394,68,0.849756301,0.825272883,0.824640455,0.831384409,0.835847052,0.828607255,0.828308192,0.832388534,0.827933363,0.826806403,0.831094485,0.00700346,-7.753746195,-7.011359477,-5.472616873,-7.003009475,-7.336223633,-7.213467619,-6.611053712,-11.40029497,-9.362767082,-7.835471183,-7.700001022,1.54771853,49,-4.039967333,-4.253991072,-4.375470996,-4.322643188,-4.173888996,-4.222671743,-4.437662327,-4.011738555,-4.243005209,-4.257420745,-4.233846016,0.126952558
140,1.163629031,0.009564278,0.058121061,0.002053162,TRUE,0.01,10,0.5,0,3,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 10, 'max_features': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'n_estimators': 800}",0.12455668,0.479910404,0.539727091,0.576583329,0.512456103,0.476463525,0.544429524,0.340162925,0.2719343,0.397407806,0.426363169,0.136143605,110,0.780144994,0.744848797,0.756575728,0.757879524,0.757188732,0.74842968,0.75768058,0.76311695,0.75929363,0.755555517,0.758071413,0.008896799,-7.582228927,-7.431911058,-6.106520091,-7.120324845,-7.346560939,-7.661947526,-7.032128348,-11.8361855,-9.526609142,-8.349723252,-7.999413963,1.533086673,70,-4.962048063,-5.188911277,-5.27438849,-5.236707709,-5.188280605,-5.234572196,-5.325337837,-4.914648624,-5.065483309,-5.203608304,-5.159398641,0.127951478
141,1.25255568,0.011725018,0.059528041,0.002218007,TRUE,0.01,10,0.5,0.01,1,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 10, 'max_features': 0.5, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 1, 'n_estimators': 800}",-0.012326827,0.563547638,0.680774174,0.492142961,0.498098863,0.499429799,0.571661152,0.34168254,0.33583571,0.53315369,0.45039997,0.182458007,54,0.916057104,0.902749998,0.903158757,0.908002058,0.909411432,0.907234,0.902739836,0.912864101,0.904282455,0.907897564,0.907439731,0.004248722,-8.464572498,-6.843382305,-4.992029041,-7.123532115,-7.510016028,-7.105956155,-6.355854528,-10.85971875,-8.716078307,-7.667317478,-7.563845721,1.483624682,30,-3.149792752,-3.252111452,-3.382695142,-3.243482581,-3.207625903,-3.205545516,-3.393016642,-3.047887286,-3.239216448,-3.201121061,-3.232249478,0.095982357
142,1.204957151,0.021350703,0.061181211,0.005978666,TRUE,0.01,10,0.5,0.01,2,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 10, 'max_features': 0.5, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'n_estimators': 800}",0.076398466,0.530004385,0.62804614,0.594175808,0.506772481,0.495116812,0.533325279,0.321330009,0.26515461,0.483096457,0.443342045,0.161877583,76,0.846144927,0.821463967,0.826536063,0.834315697,0.833617155,0.828616034,0.830486076,0.828920368,0.825617844,0.826184486,0.830190262,0.006433872,-7.703008071,-6.999863247,-5.432143596,-6.799883303,-7.214525776,-7.325661242,-6.821291418,-11.59731761,-9.391743309,-7.806431346,-7.709186891,1.601658215,51,-4.066068372,-4.267662151,-4.350000162,-4.246113107,-4.18614523,-4.248725286,-4.381109492,-4.072198175,-4.249237212,-4.279302691,-4.234656188,0.097747166
143,1.15368216,0.011933494,0.062287736,0.008662692,TRUE,0.01,10,0.5,0.01,3,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 10, 'max_features': 0.5, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 3, 'n_estimators': 800}",0.124044116,0.492247778,0.555149559,0.568523359,0.491597886,0.466011787,0.521780824,0.322727351,0.253324027,0.39399248,0.418939917,0.137348061,135,0.777823785,0.755572373,0.749593465,0.759505472,0.761423438,0.750539096,0.756342874,0.763205083,0.753824178,0.753718292,0.758154806,0.00777539,-7.559009897,-7.39897144,-6.066527281,-7.211566149,-7.523168446,-7.699573606,-7.14924972,-11.95164697,-9.660976605,-8.440368224,-8.066105834,1.564660798,81,-4.997752931,-5.189667776,-5.332875129,-5.246530452,-5.174881488,-5.17796291,-5.351104379,-4.895479769,-5.153383926,-5.206390872,-5.172602963,0.131233044
144,1.489144182,0.013344525,0.069730067,0.023129497,TRUE,0.01,10,,0,1,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 10, 'max_features': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'n_estimators': 800}",-0.040624294,0.546203468,0.720975523,0.452598892,0.493010894,0.528263114,0.555448083,0.287118342,0.293223953,0.539315269,0.437553324,0.200008332,87,0.919941006,0.907040633,0.90853896,0.916513446,0.913280921,0.910878192,0.908831034,0.915956547,0.909224311,0.908793274,0.911899832,0.004080293,-8.508124943,-6.937136273,-4.703718475,-7.32627992,-7.710413398,-7.087666319,-6.332225673,-11.60699713,-9.278312201,-7.437171507,-7.692804584,1.744205301,47,-3.035211325,-3.229397626,-3.256453463,-3.054441138,-3.0464059,-3.16693815,-3.28329492,-2.953247231,-3.163035689,-3.22445744,-3.141288288,0.106017445
145,1.378736567,0.017851858,0.069164968,0.012435187,TRUE,0.01,10,,0,2,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 10, 'max_features': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'n_estimators': 800}",0.036182462,0.490163415,0.668449802,0.557041064,0.517576619,0.509509882,0.530997372,0.238473316,0.263124913,0.470654837,0.428217368,0.179458181,106,0.866429087,0.847294518,0.849928944,0.864696283,0.855903484,0.851740135,0.853986589,0.853792563,0.847662792,0.850827769,0.854226216,0.006236302,-7.865819245,-7.182656439,-5.111258216,-7.065222583,-7.205573221,-7.30272087,-6.608291497,-12.27064792,-9.528468221,-7.961272808,-7.810193101,1.821393408,64,-3.784660511,-3.989826287,-4.051458638,-3.788917647,-3.88816659,-3.956977695,-4.074481381,-3.744258499,-3.944325984,-3.97297064,-3.919604387,0.108711917
146,1.319740272,0.014368729,0.063010836,0.012835323,TRUE,0.01,10,,0,3,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 10, 'max_features': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'n_estimators': 800}",0.042591273,0.459507678,0.563644097,0.558146534,0.542257264,0.475286096,0.481988816,0.238071584,0.19880538,0.377396756,0.393769548,0.168083901,168,0.815339332,0.783760388,0.787375725,0.797849404,0.791423144,0.776888909,0.794259948,0.794544934,0.784495928,0.787440363,0.791337807,0.009905521,-7.748533035,-7.47377085,-5.988796781,-7.083010249,-7.088390818,-7.772681317,-7.099166915,-12.48658575,-10.07591137,-8.38057347,-8.119742055,1.770889069,95,-4.502191573,-4.805915448,-4.879093033,-4.709102122,-4.688289686,-4.876052042,-4.883096165,-4.454183511,-4.728481561,-4.799241523,-4.732564666,0.144097303
147,1.469519639,0.00999359,0.066264939,0.00851775,TRUE,0.01,10,,0.01,1,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 10, 'max_features': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 1, 'n_estimators': 800}",-0.050837103,0.535314235,0.708901637,0.465240265,0.5006235,0.524247568,0.577640477,0.258739613,0.284443733,0.543237701,0.434755163,0.204964585,91,0.920976614,0.90935055,0.911685834,0.916991085,0.912507272,0.913311013,0.909072072,0.919177381,0.907490511,0.909340041,0.912990237,0.004384947,-8.583859606,-7.092771895,-4.729576562,-7.180238626,-7.716666089,-7.109110315,-6.06241309,-11.7113535,-9.257520479,-7.417811757,-7.686132192,1.785193388,46,-3.034948534,-3.20778606,-3.232926506,-3.045747188,-3.103210878,-3.09498443,-3.274554691,-2.915261896,-3.194884327,-3.219290864,-3.132359537,0.106703924
148,1.387856174,0.009350594,0.066985798,0.009967297,TRUE,0.01,10,,0.01,2,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 10, 'max_features': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'n_estimators': 800}",0.006072064,0.501824213,0.670602345,0.547876845,0.519197576,0.508228708,0.544561281,0.258853834,0.261725251,0.454553792,0.427349591,0.184931966,108,0.873434225,0.843095359,0.849795502,0.860007905,0.857024388,0.850452334,0.852294896,0.85702476,0.848008052,0.845916684,0.853705411,0.008273681,-7.898805403,-7.165204416,-5.215727623,-7.116774093,-7.12328193,-7.356643738,-6.601835257,-12.13263783,-9.435710725,-7.924973754,-7.797159476,1.763829301,62,-3.667917214,-4.02815219,-4.101284986,-3.857679504,-3.849867042,-3.953891081,-4.097197909,-3.72185603,-3.908201005,-3.999910617,-3.918595758,0.139722328
149,1.325621247,0.011618399,0.068340683,0.024438978,TRUE,0.01,10,,0.01,3,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 10, 'max_features': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 3, 'n_estimators': 800}",0.036864636,0.465124431,0.560301412,0.555067352,0.526116829,0.465388402,0.431673928,0.254556955,0.232006416,0.34952604,0.38766264,0.160448211,175,0.815737717,0.784613914,0.787014133,0.797530737,0.792768132,0.775441292,0.792086965,0.798541109,0.788036309,0.78155495,0.791332526,0.010542346,-7.801912107,-7.463166981,-6.089349394,-7.156171212,-7.122666764,-7.753724728,-7.357164178,-12.48695218,-9.775514734,-8.367435156,-8.137405744,1.707778146,97,-4.509768868,-4.783575304,-4.895821754,-4.749002681,-4.708455855,-4.854175573,-4.885357425,-4.469847922,-4.649028765,-4.84996318,-4.735499733,0.144074221
150,1.161172676,0.016150475,0.060470724,0.00269635,TRUE,0.01,13,sqrt,0,1,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 'sqrt', 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'n_estimators': 800}",0.123863083,0.614739831,0.66232809,0.541282625,0.465708912,0.477303735,0.621976402,0.396397658,0.480648787,0.555817623,0.494006674,0.14599056,2,0.928666117,0.918925572,0.916472064,0.920806317,0.922321106,0.927799007,0.917833664,0.922810996,0.91573189,0.920137468,0.92115042,0.004161252,-7.992026491,-6.536101047,-4.944235035,-6.647736485,-7.33878864,-7.311442228,-5.962300779,-10.29039401,-7.332679178,-7.47685365,-7.183255754,1.32917653,3,-2.750188971,-2.879138854,-3.040384724,-2.973844836,-2.876830095,-2.797500403,-3.049110603,-2.760841891,-2.928410271,-2.926024926,-2.898227557,0.10106159
151,1.059600139,0.004820563,0.066213799,0.020448793,TRUE,0.01,13,sqrt,0,2,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 'sqrt', 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'n_estimators': 800}",0.162324701,0.484946847,0.577814357,0.548873886,0.476155362,0.461602942,0.604706218,0.370020903,0.346229661,0.405813321,0.44384882,0.123928484,74,0.753946007,0.721921194,0.721571451,0.724613472,0.733789917,0.727471987,0.72740425,0.731425987,0.725658571,0.726199333,0.729400217,0.008932832,-8.113024094,-7.871514233,-6.26952671,-7.721891353,-7.976858616,-8.1243361,-7.130514094,-11.58667673,-8.737682813,-8.562084476,-8.209410922,1.309923721,113,-5.577059584,-5.774353305,-6.00749605,-5.942720469,-5.881883871,-5.802400868,-5.993539024,-5.553213055,-5.778332644,-5.825843423,-5.813684229,0.147689059
152,1.03369844,0.010214394,0.057424998,0.002230208,TRUE,0.01,13,sqrt,0,3,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 'sqrt', 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'n_estimators': 800}",0.188169567,0.412904386,0.476679147,0.514234961,0.459047211,0.429327011,0.568015264,0.329658486,0.356349582,0.33963619,0.407402181,0.103195399,152,0.646690051,0.620939326,0.612907908,0.618020679,0.618704433,0.620183436,0.61013581,0.627483908,0.632839597,0.624685987,0.623259114,0.010015365,-8.467988952,-8.50074138,-7.16973353,-8.326062822,-8.658149973,-8.882338032,-7.731568325,-12.20579182,-9.085353774,-9.045348876,-8.807307749,1.264560249,162,-6.962773079,-7.027283252,-7.371759695,-7.196904455,-7.238873097,-7.040997798,-7.386977247,-6.689923435,-6.971590482,-7.138571792,-7.102565433,0.19963954
153,1.106202006,0.009444929,0.063058424,0.006775291,TRUE,0.01,13,sqrt,0.01,1,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 'sqrt', 'min_impurity_decrease': 0.01, 'min_samples_leaf': 1, 'n_estimators': 800}",0.115461229,0.599449727,0.659105853,0.517595091,0.471891725,0.474772172,0.622887276,0.426129171,0.47261108,0.529982667,0.488988599,0.14345936,6,0.925632724,0.911918525,0.910074153,0.913399649,0.918467556,0.920019544,0.908185103,0.91250318,0.910795564,0.911241488,0.914223749,0.005148302,-8.033028466,-6.789580165,-5.064249806,-7.000455805,-7.484507123,-7.310778337,-6.192478406,-10.05602613,-7.503358597,-7.634669336,-7.306913217,1.220470741,11,-2.943681676,-3.046832463,-3.259375974,-3.17775047,-3.064689276,-2.99581245,-3.292507605,-2.992134797,-3.088833501,-3.162343597,-3.102396181,0.111111661
154,1.052855611,0.004950814,0.068793941,0.021730429,TRUE,0.01,13,sqrt,0.01,2,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 'sqrt', 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'n_estimators': 800}",0.174625822,0.481124297,0.580301509,0.544592633,0.485373251,0.466050996,0.589651708,0.36301989,0.370236286,0.395221887,0.445019828,0.118498025,70,0.745825851,0.719547194,0.70986676,0.71959208,0.722455743,0.719545394,0.715855215,0.722464073,0.719500888,0.720296456,0.721494966,0.008817622,-8.122138407,-7.901901798,-6.384848987,-7.706308633,-8.029532542,-8.05465206,-7.356161573,-11.5873288,-8.61655809,-8.640334849,-8.239976574,1.27362115,119,-5.707442365,-5.867057168,-6.192391737,-6.009989323,-5.98521593,-5.894267455,-6.18201535,-5.644392208,-5.925203807,-5.91537852,-5.932335386,0.166833099
155,1.037165952,0.00488498,0.063193035,0.006153275,TRUE,0.01,13,sqrt,0.01,3,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 'sqrt', 'min_impurity_decrease': 0.01, 'min_samples_leaf': 3, 'n_estimators': 800}",0.179789734,0.413879011,0.476294671,0.490013378,0.4647523,0.409683564,0.554872307,0.333421338,0.345633966,0.335984645,0.400432491,0.101175597,160,0.642746122,0.620369103,0.603051388,0.609041548,0.613463384,0.616837658,0.619123732,0.615392225,0.626492253,0.617026202,0.618354362,0.010116838,-8.519651744,-8.564360383,-7.239326903,-8.586425697,-8.70735591,-8.984194254,-7.88486942,-12.29481816,-9.222572688,-9.081666783,-8.908524195,1.25893975,175,-7.012428582,-7.036262938,-7.451586305,-7.28307948,-7.292924854,-7.0592792,-7.327562625,-6.843533921,-7.114424076,-7.223784122,-7.16448661,0.172987082
156,1.199932122,0.007776146,0.072129774,0.033430365,TRUE,0.01,13,0.2,0,1,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 0.2, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'n_estimators': 800}",0.105643404,0.597755499,0.651713229,0.546356805,0.459090799,0.49113025,0.624966702,0.419833045,0.457505431,0.563762225,0.491775739,0.148064107,3,0.934075382,0.916642955,0.920419381,0.923811324,0.924883976,0.927008342,0.917268951,0.927718804,0.924417818,0.921593308,0.923784024,0.00492914,-7.909428228,-6.591577754,-4.983228201,-6.718078512,-7.530490594,-7.09706839,-6.045919369,-10.08413025,-7.666452506,-7.230234819,-7.185660863,1.265154375,5,-2.678518292,-2.888746455,-2.952814141,-2.879446808,-2.840193722,-2.758147491,-3.015853591,-2.692946528,-2.79268881,-2.874988256,-2.83743441,0.102655455
157,1.081548333,0.013727696,0.064327455,0.006871878,TRUE,0.01,13,0.2,0,2,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 0.2, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'n_estimators': 800}",0.162475539,0.502843957,0.583469566,0.56970861,0.477688834,0.479698575,0.60157272,0.380805294,0.367767244,0.440325731,0.456635607,0.123868258,37,0.787099199,0.763462654,0.756399642,0.761707849,0.768302079,0.768223118,0.761061024,0.765839296,0.765918132,0.763927163,0.766194016,0.007751076,-7.865591433,-7.635789374,-6.028141727,-7.316609677,-7.719258692,-7.691745019,-6.972164029,-11.28919926,-8.499934685,-8.23384234,-7.925227624,1.296294166,65,-5.088564707,-5.176754758,-5.422411948,-5.374401601,-5.301774508,-5.180453145,-5.456440876,-5.030294671,-5.203023717,-5.254341939,-5.248846187,0.133133692
158,1.064724684,0.034614188,0.061282349,0.005633399,TRUE,0.01,13,0.2,0,3,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 0.2, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'n_estimators': 800}",0.18528148,0.446144998,0.496671162,0.539558002,0.469708607,0.435336931,0.574487161,0.347511534,0.342055057,0.334767385,0.417152232,0.110015849,139,0.689450766,0.66652964,0.659863437,0.661700504,0.66761106,0.663408837,0.66227265,0.668697254,0.670896767,0.663192292,0.667362321,0.008063141,-7.952982666,-8.185173404,-6.850311928,-7.944487355,-8.299449855,-8.43055439,-7.590742585,-11.96146927,-9.106211865,-8.887217226,-8.520860054,1.295957135,144,-6.259483302,-6.414893341,-6.72968619,-6.600692362,-6.59529682,-6.433976076,-6.744532751,-6.156993831,-6.414055486,-6.532828518,-6.488243868,0.180543172
159,1.12753489,0.011558851,0.061357999,0.006504132,TRUE,0.01,13,0.2,0.01,1,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 0.2, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 1, 'n_estimators': 800}",0.102889319,0.606065885,0.646893063,0.478224148,0.471560271,0.480490287,0.625342049,0.419729275,0.42096052,0.542007393,0.479416221,0.147687857,18,0.927580723,0.918345093,0.916912564,0.920943051,0.922879168,0.920422523,0.915290032,0.924111022,0.920216892,0.920622002,0.920732307,0.003365283,-8.09873396,-6.627447021,-5.073568355,-7.055269553,-7.436210364,-7.288775783,-6.061097695,-10.12757576,-7.932748279,-7.398881588,-7.310030836,1.267480925,12,-2.83330835,-2.935530942,-3.069844304,-3.020068926,-2.931949193,-2.931321462,-3.125148783,-2.769887611,-2.930107479,-2.912793998,-2.945996105,0.099252497
160,1.074684048,0.005561385,0.06458416,0.006441045,TRUE,0.01,13,0.2,0.01,2,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 0.2, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'n_estimators': 800}",0.15941597,0.517872625,0.590630331,0.571378623,0.500643185,0.481012305,0.605016211,0.377585295,0.343646725,0.432947186,0.458014846,0.129350409,33,0.786293259,0.758539923,0.754251744,0.76316668,0.767245217,0.763586048,0.759303982,0.759500055,0.759734919,0.757980178,0.762960201,0.008480253,-7.929785605,-7.536441324,-6.011316934,-7.337447177,-7.558440921,-7.751902855,-7.011915231,-11.35223889,-8.684086424,-8.288858843,-7.946243421,1.326895361,68,-5.100855008,-5.275348901,-5.540952324,-5.384298775,-5.294622709,-5.252309736,-5.484232102,-5.117071389,-5.277088565,-5.360864656,-5.308764417,0.133641169
161,1.053795481,0.005451554,0.058890438,0.003621899,TRUE,0.01,13,0.2,0.01,3,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 0.2, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 3, 'n_estimators': 800}",0.174347602,0.446442652,0.49148577,0.535275504,0.464079967,0.447889688,0.557569503,0.345777373,0.341143751,0.351827293,0.415583911,0.108290823,145,0.689491952,0.660122427,0.652195264,0.6577804,0.660121633,0.667030505,0.658937522,0.66539123,0.67182277,0.66748958,0.665038328,0.00978413,-8.181603655,-8.113615782,-6.946438742,-8.008881797,-8.370375613,-8.352356599,-7.714988187,-12.05479536,-9.161341941,-8.748815001,-8.565321268,1.290482341,155,-6.324111095,-6.475751762,-6.824682432,-6.65729776,-6.687483448,-6.38432595,-6.768096284,-6.212976389,-6.414437906,-6.46472322,-6.521388625,0.191954537
162,1.234022808,0.012081832,0.062002087,0.004796997,TRUE,0.01,13,0.3,0,1,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 0.3, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'n_estimators': 800}",0.068582098,0.616381865,0.666947733,0.547639662,0.487035338,0.48927537,0.59638212,0.399487326,0.420333647,0.561378523,0.485344368,0.160452116,13,0.936243979,0.92250373,0.925558804,0.925610236,0.928708511,0.928593746,0.92492992,0.928147045,0.923238916,0.924392074,0.926792696,0.003758369,-7.988484867,-6.428334866,-4.956601247,-6.634889549,-7.325970361,-6.980618961,-6.028277479,-10.30234659,-7.870605414,-7.326199862,-7.18423292,1.345139394,4,-2.635043806,-2.776841556,-2.840261157,-2.831463741,-2.748135877,-2.744560047,-2.921160054,-2.642304332,-2.809456892,-2.783962374,-2.773318984,0.083004107
163,1.127792835,0.005717997,0.0665694,0.011891955,TRUE,0.01,13,0.3,0,2,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 0.3, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'n_estimators': 800}",0.122310212,0.52436111,0.613673461,0.567292408,0.484101744,0.495804944,0.580635513,0.376241106,0.342173539,0.451616813,0.455821085,0.138026818,42,0.826658589,0.801177075,0.803953268,0.807622903,0.808307404,0.807411358,0.803594986,0.800372578,0.80317548,0.797424939,0.805969858,0.007636291,-7.696452669,-7.187853726,-5.67948707,-7.11816629,-7.365866975,-7.367774416,-6.766978572,-11.09334136,-8.733274436,-8.042769457,-7.705196497,1.359246099,50,-4.39927621,-4.58038635,-4.732313951,-4.710709303,-4.62602349,-4.564584936,-4.796187737,-4.445786147,-4.530979604,-4.710483365,-4.609673109,0.122750134
164,1.096921134,0.00375235,0.06152184,0.005219587,TRUE,0.01,13,0.3,0,3,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 0.3, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'n_estimators': 800}",0.154022023,0.467222099,0.531986119,0.555301805,0.486497586,0.458809285,0.551021848,0.354767221,0.317363971,0.383641843,0.42606338,0.11944046,113,0.737131921,0.709299817,0.712557775,0.712327053,0.719565676,0.705713733,0.714555458,0.717748099,0.713426703,0.712415628,0.715474186,0.008106532,-7.835572264,-7.766071542,-6.372785508,-7.528009579,-7.781137032,-7.970204453,-7.285394382,-11.73713305,-9.254667529,-8.467931679,-8.199890701,1.373738041,112,-5.618812575,-5.747741659,-5.911815956,-5.939169253,-5.806542924,-5.814709511,-5.956539624,-5.486802701,-5.763726284,-5.820693228,-5.786655372,0.137931247
165,1.177435637,0.015341168,0.066245556,0.011604173,TRUE,0.01,13,0.3,0.01,1,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 0.3, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 1, 'n_estimators': 800}",0.086409134,0.600335975,0.674519555,0.498764185,0.465818015,0.504926903,0.599266755,0.378516516,0.420239928,0.530946257,0.475974322,0.154575267,21,0.931902286,0.923227727,0.922359101,0.926555239,0.92718969,0.929960113,0.920848796,0.925223166,0.924179413,0.922707219,0.925415275,0.003332582,-7.952916367,-6.546990699,-4.81317357,-6.948860199,-7.499615613,-6.977561715,-6.074198917,-10.45603355,-7.935135699,-7.465820215,-7.267030654,1.390248196,9,-2.738015377,-2.856260873,-2.900388542,-2.835098013,-2.788345549,-2.722396402,-2.965632184,-2.719233024,-2.823997906,-2.842121543,-2.819148942,0.075575051
166,1.122667885,0.011467599,0.067906618,0.012434787,TRUE,0.01,13,0.3,0.01,2,800,"{'bootstrap': True, 'ccp_alpha': 0.01, 'max_depth': 13, 'max_features': 0.3, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'n_estimators': 800}",0.124622538,0.511761731,0.59962022,0.571873934,0.487434699,0.482010783,0.566027751,0.37866443,0.340151664,0.464074591,0.452624234,0.134200449,50,0.825856303,0.797275722,0.79443512,0.80429593,0.813394052,0.803999832,0.803479833,0.803574244,0.803008406,0.80029303,0.804961247,0.008418274,-7.653108204,-7.333659124,-5.806977509,-7.079320247,-7.288707554,-7.446646095,-6.81493843,-11.12010476,-8.759743031,-8.012122052,-7.7315327,1.342740278,52,-4.405703557,-4.620822934,-4.843599803,-4.763408188,-4.528042151,-4.619188455,-4.814296413,-4.433248704,-4.567368549,-4.664526222,-4.626020498,0.142112864
